Price,Close,High,Low,Open,Volume,MA20,Days,Predicted
2024-05-10,181.4779510498047,183.50042466657956,180.56585391849484,183.3120539854214,50759500,171.64422607421875,321,203.01926800203358
2024-05-13,184.68019104003906,185.4931559868038,183.03444380225457,183.84740874901934,72044800,172.32948455810546,322,203.18134793324867
2024-05-14,185.82034301757812,186.6828817403559,184.6901339480471,185.89965779253163,52393600,173.23560638427733,323,203.34342786446373
2024-05-15,188.0906982421875,189.01270420161362,185.76087383759318,186.2962448244031,70400000,174.3235610961914,324,203.5055077956788
2024-05-16,188.2096405029297,189.458829238671,188.03119361367854,188.83423487080034,52845200,175.4649871826172,325,203.66758772689386
2024-05-17,188.2393798828125,189.1713095252472,187.55530322495105,187.8824709799172,41282900,176.70888595581056,326,203.82966765810892
2024-05-20,189.3993377685547,190.2717851507536,187.38677266186554,187.70403175639103,44361300,177.9692008972168,327,203.991747589324
2024-05-21,190.69808959960938,191.07481584379752,189.28036268210627,189.44890089382775,42309400,179.24197998046876,328,204.15382752053907
2024-05-22,189.26052856445312,191.16405275409193,188.63594934473116,190.61877317517173,34648500,180.33793258666992,329,204.31590745175413
2024-05-23,185.27505493164062,189.35966699130785,185.0272019643745,189.33983451815809,51005900,181.19154357910156,330,204.4779873829692
2024-05-24,188.3484344482422,188.94328765804346,186.42509288132968,187.19840810516956,36327000,182.22803192138673,331,204.64006731418425
2024-05-28,188.3583526611328,191.34249703943843,187.47599667367734,189.86528785982966,52280100,183.05710067749024,332,204.80214724539934
2024-05-29,188.65577697753906,190.59895109353056,187.8824768517226,187.98162409974876,53068000,184.05796585083007,333,204.9642271766144
2024-05-30,189.64718627929688,190.52954231443272,188.99286588586446,189.12173915319045,49889100,185.15939178466797,334,205.12630710782946
2024-05-31,190.59893798828125,190.9161970579539,188.2790377703441,189.79589676882185,75158300,186.1237564086914,335,205.28838703904452
2024-06-03,192.36366271972656,193.31542486412093,190.86663609575578,191.24336235629542,50080500,186.66399612426758,336,205.45046697025958
2024-06-04,192.680908203125,193.64257895328527,191.37223723797064,192.96841099700254,47471400,187.30276794433593,337,205.61254690147467
2024-06-05,194.1878662109375,195.20901937445223,193.19645419760306,193.72190135445058,54156800,187.98273239135742,338,205.77462683268973
2024-06-06,192.80979919433594,194.8124556459051,192.5024638984892,194.0094143560484,41181800,188.57695999145508,339,205.9367067639048
2024-06-07,195.1990966796875,195.24867030234284,192.47271383884646,192.97832848334124,53103900,189.2000617980957,340,206.09878669511988
2024-06-10,191.4614715576172,195.60558138834554,190.49980075281104,195.20900753042525,97010200,189.69923782348633,341,206.26086662633492
2024-06-11,205.3709716796875,205.38089548057218,191.96709351098235,191.98691085726122,172373300,190.73377685546876,342,206.42294655755
2024-06-12,211.24014282226562,218.30889945026047,205.1231180281253,205.58908283581826,198134300,192.00476684570313,343,206.58502648876507
2024-06-13,212.4000701904297,214.88850837078886,209.78274363476027,212.8957760920924,97862700,193.22023544311523,344,206.74710641998013
2024-06-14,210.6651153564453,213.32209192759066,209.48533280144244,212.01343611534222,70122700,194.343009185791,345,206.90918635119522
2024-06-17,214.8092498779297,217.06966817138198,210.8931752545736,211.53758704443374,93728300,195.67150268554687,346,207.07126628241028
2024-06-18,212.4496612548828,216.75240063817128,211.1707464886947,215.72132373307375,79943300,196.8240188598633,347,207.23334621362534
2024-06-20,207.8792266845703,212.40007736780652,207.0563681724187,212.0927269910851,86172500,197.68307571411134,348,207.3954261448404
2024-06-21,205.70806884765625,210.07027533194446,205.33132746963062,208.58315742215362,241805100,198.50545272827148,349,207.55750607605546
2024-06-24,206.3524932861328,210.87332959032133,204.8158016590104,205.93610206103614,80727000,199.5593246459961,350,207.71958600727055
2024-06-25,207.27452087402344,209.56468024841507,206.8184646829133,207.35382052419757,55549700,200.50562896728516,351,207.8816659384856
2024-06-26,211.41859436035156,213.01476817493463,208.8310086144187,209.68362348048936,66213200,201.65864105224608,352,208.04374586970067
2024-06-27,212.26129150390625,213.88720639689362,210.52632069800987,212.84622088780682,49772700,202.83891677856445,353,208.20582580091573
2024-06-28,208.81117248535156,214.21437951883613,208.4939285392998,213.91695291908772,82542700,203.7971160888672,354,208.3679057321308
2024-07-01,214.8885498046875,215.64201747450758,210.10002805599396,210.26856627972688,60402900,205.0115966796875,355,208.52998566334588
2024-07-02,218.3782958984375,218.48735180877674,213.2526983679821,214.293668724795,58046200,206.31232833862305,356,208.69206559456094
2024-07-03,219.64730834960938,219.64730834960938,217.14894613859082,218.11061688690268,37369800,207.66064834594727,357,208.854145525776
2024-07-05,224.3961639404297,224.5052198536283,219.7464397478406,219.7464397478406,60412400,209.1710632324219,358,209.01622545699107
2024-07-08,225.8634796142578,225.89322076278884,221.3327197032473,225.13973799267995,59085900,210.82374725341796,359,209.17830538820613
2024-07-09,226.71607971191406,227.42989753320916,224.4259205051531,225.97252074204383,48076100,212.39959640502929,360,209.34038531942122
2024-07-10,230.97915649414062,231.0783037422216,227.28119408246098,227.3307677065015,62627700,214.37548065185547,361,209.50246525063628
2024-07-11,225.61561584472656,230.39421338925845,223.83107137940016,229.40280147827102,64710600,215.38771286010743,362,209.66454518185134
2024-07-12,228.56008911132812,230.64206011910093,226.71606240173486,226.9540066999144,53046500,216.25371017456055,363,209.8266251130664
2024-07-15,232.386962890625,235.1926606193721,231.0882156126273,234.44910163171727,62631300,217.2530548095703,364,209.98870504428146
2024-07-16,232.80335998535156,234.24090427881208,230.33473879844306,232.98180687397965,43234300,218.35996704101564,365,210.15078497549655
2024-07-17,226.9143524169922,229.47219684306242,224.6935843942369,227.47944931340314,57345900,218.96522216796876,366,210.3128649067116
2024-07-18,222.25474548339844,228.46099458072425,220.36115997030524,228.30236502251043,66034600,219.45547637939453,367,210.47494483792667
2024-07-19,222.38363647460938,224.85225794685087,221.36248326433122,222.88926630632307,49151500,220.1806968688965,368,210.63702476914173
2024-07-22,222.03663635253906,225.82382229500527,221.17409763275575,225.06043082550624,48201800,220.99712524414062,369,210.7991047003568
2024-07-23,223.0775909423828,224.9910238167192,220.76759935066607,222.44308791792702,39960300,221.83338012695313,370,210.96118463157188
2024-07-24,216.6631622314453,222.86941075843336,215.26528287042115,222.07627816799848,61777600,222.3028121948242,371,211.12326456278694
2024-07-25,215.62217712402344,218.95332167523742,212.77681471652627,217.0497975364767,51391200,222.51299133300782,372,211.285344494002
2024-07-26,216.08815002441406,217.6050090608147,214.15488466672127,216.8217851678197,41601300,222.7043342590332,373,211.4474244252171
2024-07-29,216.36575317382812,217.41664743865044,213.8971319294418,215.09674706599597,36311800,223.08206329345703,374,211.60950435643213
2024-07-30,216.92092895507812,218.43778796730905,214.2639371695869,217.3075789949067,41643800,223.18368225097657,375,211.77158428764722
2024-07-31,220.17276000976562,221.89782218872546,218.7352157578384,219.53825698895486,50036300,223.27340545654297,376,211.93366421886228
2024-08-01,216.48471069335938,222.55214689360594,215.15622233135366,222.44309097566543,62501000,223.11527557373046,377,212.09574415007734
2024-08-02,217.97181701660156,223.6625266661827,215.8402875210575,217.26790792406092,105568600,222.79405822753907,378,212.25782408129243
2024-08-05,207.47279357910156,211.6664621054212,194.3167520967801,197.3802115476467,119548600,221.87452392578126,379,212.4199040125075
2024-08-06,205.45028686523438,208.18659343179937,199.34320096724198,203.53686913101606,69660500,220.81123428344728,380,212.58198394372255
2024-08-07,208.01806640625,211.80525225793107,204.61751548926864,205.12313014700663,63516400,219.66317977905274,381,212.7440638749376
2024-08-08,211.47808837890625,212.36044444161047,207.0365669160157,211.27980900719393,47161100,218.95630340576173,382,212.90614380615267
2024-08-09,214.38291931152344,214.91827509282652,210.1495861717322,210.2784745623819,42201600,218.2474449157715,383,213.06822373736776
2024-08-12,215.9114532470703,217.8767166928247,213.99582080224636,214.46232494953352,38028100,217.42366943359374,384,213.23030366858282
2024-08-13,219.62364196777344,220.23902400333975,217.38044783379533,217.38044783379533,44155300,216.76468353271486,385,213.39238359979788
2024-08-14,220.0703125,221.37056313371255,218.06533789669703,218.92887503482297,41960600,216.42248153686523,386,213.55446353101294
2024-08-15,223.0479736328125,223.67329096872731,221.10255033510867,222.9288713384501,46414000,216.46214294433594,387,213.716543462228
2024-08-16,224.3680877685547,225.1422830006272,221.98593577772976,222.25393109506462,44340200,216.5613655090332,388,213.8786233934431
2024-08-19,224.20925903320312,224.30852103873067,221.38045847347976,224.0405257400108,40687800,216.6699966430664,389,214.04070332465815
2024-08-20,224.8246307373047,225.4797235950926,223.77252016614798,224.09014645304697,30299000,216.7573486328125,390,214.20278325587321
2024-08-21,224.7154541015625,226.2836998547364,223.37550792716294,224.83457153469638,34765500,217.15996322631835,391,214.36486318708828
2024-08-22,222.85939025878906,226.64103964823346,222.23407290784718,226.09512887719345,43695300,217.52182388305664,392,214.52694311830334
2024-08-23,225.1521759033203,226.52191275369313,222.66085720360698,223.98096305377334,38677300,217.97502517700195,393,214.68902304951843
2024-08-26,225.48965454101562,225.58891654674125,222.22414052811973,225.0727813784282,30602200,218.43122024536132,394,214.8511029807335
2024-08-27,226.3333282470703,227.14723425887112,223.21669220638537,224.31843379232603,35934600,218.90184020996094,395,215.01318291194855
2024-08-28,224.80479431152344,228.14971479709,224.0008084384826,226.22414704916858,38052200,219.13344192504883,396,215.17526284316364
2024-08-29,228.0802459716797,231.18696212304621,227.1770283167567,228.3879521456165,51906300,219.71321868896484,397,215.33734277437867
2024-08-30,227.29612731933594,228.68570457235603,225.78743262658827,228.4772755570311,52990800,220.17943420410157,398,215.49942270559376
2024-09-03,221.1124725341797,227.29611365629745,219.52437135882835,226.84946493362216,50190600,220.86141815185547,399,215.66150263680882
2024-09-04,219.20677185058594,220.12984491677884,215.86183603349318,220.01074262314262,43840200,221.54924240112305,400,215.82358256802388
2024-09-05,220.72537231445312,223.80229748015876,219.87177059333374,219.9809527371486,36615400,222.1846076965332,401,215.98566249923897
2024-09-06,219.17701721191406,223.5641288078718,218.1348266072838,222.28371844795942,48423000,222.5695541381836,402,216.147742430454
2024-09-09,219.2663116455078,219.62363365317324,215.0975649862482,219.17698492990527,67180000,222.8137237548828,403,216.3098223616691
2024-09-10,218.47225952148438,219.83206111139577,215.1174037589381,217.29111136152258,51591000,222.9417640686035,404,216.47190229288415
2024-09-11,221.00328063964844,221.43007391385896,216.2687680395375,219.81221238330573,44587100,223.01074600219727,405,216.6339822240992
2024-09-12,221.1124725341797,221.88666769221828,218.18442519080247,220.8444772424724,37455600,223.06285400390624,406,216.7960621553143
2024-09-13,220.84449768066406,222.37303270856336,220.25889118684435,221.9164638014437,36766600,222.95268020629882,407,216.95814208652934
2024-09-16,214.71047973632812,215.60377723416104,212.32832783334672,214.92882889414335,59357400,222.4697998046875,408,217.12022201774442
2024-09-17,215.1769561767578,215.2861383219032,212.90400170360138,214.14470101422842,45519300,222.01818466186523,409,217.28230194895949
2024-09-18,219.04795837402344,221.05293280374121,215.92138686335736,215.9313221513165,59894900,221.72935104370117,410,217.44438188017455
2024-09-19,227.1671142578125,228.1100580083486,222.95867118282095,223.31599325006152,66781300,221.85193405151367,411,217.60646181138964
2024-09-20,226.5020751953125,231.3556905514529,225.92638886705737,228.2589097535001,318679900,222.03406829833983,412,217.76854174260467
2024-09-23,224.7849578857422,227.74278104335218,224.12986496132828,225.64847983003366,54146000,222.01570739746094,413,217.93062167381976
2024-09-24,225.67825317382812,227.64353192764617,224.05045616714196,226.94872814757065,43556100,222.02513732910157,414,218.09270160503482
2024-09-25,224.68568420410156,225.59883710649478,222.35317851779175,223.2563961324406,42308700,221.94275512695313,415,218.25478153624988
2024-09-26,225.8271484375,226.79985253593196,223.73284722402752,225.608784129346,36636700,221.99387283325194,416,218.41686146746497
2024-09-27,226.09510803222656,227.81224676693589,225.60876359989413,226.76013618443497,34026000,221.8946159362793,417,218.57894139868003
2024-09-30,231.266357421875,231.266357421875,227.9412771261621,228.3283747151782,54541900,222.09312744140624,418,218.7410213298951
2024-10-01,224.52688598632812,227.9412778656533,222.07526286618742,227.81225543239978,63285000,222.26384811401368,419,218.90310126111015
2024-10-02,225.09263610839844,225.67824256269316,221.360617941662,224.20925878310885,32880600,222.5581413269043,420,219.0651811923252
2024-10-03,223.99090576171875,225.12242301224842,221.65839996957536,223.4648504260935,34044200,222.72141799926757,421,219.2272611235403
2024-10-04,225.1125030517578,226.30357145139808,222.46237094034984,226.20430944090455,37245100,223.01819229125977,422,219.38934105475536
2024-10-07,220.04049682617188,224.01073444452058,219.68317483471031,222.8295863298211,39505400,223.05690155029296,423,219.55142098597042
2024-10-08,224.0901641845703,224.298593199742,221.58890998571715,222.63110049734397,31855700,223.33779678344726,424,219.7135009171855
2024-10-09,227.8321075439453,228.04055170887608,223.1571606453159,223.554178398676,33591100,223.67923812866212,425,219.87558084840055
2024-10-10,227.3358154296875,227.7923994519787,225.47973405841245,226.0851959438118,28183500,223.9904052734375,426,220.03766077961563
2024-10-11,225.85691833496094,227.70307961960657,225.6484741750507,227.5938974682738,31759200,224.24102630615235,427,220.1997407108307
2024-10-14,229.57901000976562,230.0058033150611,226.89910245149323,226.99834931201846,39882100,224.9844528198242,428,220.36182064204576
2024-10-15,232.11004638671875,235.7229623804217,230.6410474142004,231.87182665313995,64751400,225.83110733032225,429,220.52390057326085
2024-10-16,230.05543518066406,230.3929017691756,228.12986736523644,229.87678174389526,34082200,226.3814811706543,430,220.68598050447588
2024-10-17,230.42266845703125,232.1100316250369,228.80480686495974,231.69314333147315,32993800,226.54425888061525,431,220.84806043569097
2024-10-18,233.25149536132812,234.4227083661851,232.2688559498539,234.4227083661851,46431500,226.88172988891603,432,221.01014036690603
2024-10-21,234.720458984375,235.08771628667242,232.7055644739604,232.7055644739604,36254500,227.37850494384764,433,221.1722202981211
2024-10-22,234.1050567626953,234.4623787465114,230.86931862526646,232.14971356587586,38846600,227.79984512329102,434,221.33430022933618
2024-10-23,229.04299926757812,233.39041424004768,226.06532109909307,232.33830371042365,52287000,228.01771087646483,435,221.4963801605512
2024-10-24,228.8544464111328,229.10258628095696,226.71051430099084,228.26882480795348,31109500,228.1690757751465,436,221.6584600917663
2024-10-25,229.68820190429688,231.484732210271,227.86189602437614,228.03062932515897,38802300,228.34873046875,437,221.82054002298136
2024-10-28,231.6633758544922,232.98348177622344,230.81970938626554,231.5839844241638,36087100,228.36858139038085,438,221.98261995419642
2024-10-29,231.93136596679688,232.5864588417728,230.59141979007921,231.36561495313973,35417200,228.7388053894043,439,222.1446998854115
2024-10-30,228.387939453125,231.7328600109945,227.8420287171323,230.87925826342104,47070900,228.90357055664063,440,222.30677981662654
2024-10-31,224.22909545898438,228.11992645086093,223.69310490697208,227.63356689740596,64370100,228.9154800415039,441,222.46885974784163
2024-11-01,221.2514190673828,223.67326642200996,218.6310628621847,219.32585141181025,65276700,228.72242584228516,442,222.6309396790567
2024-11-04,220.35812377929688,221.13231895883285,218.0752491010658,219.34572401852256,44944500,228.7383071899414,443,222.79301961027176
2024-11-05,221.7874298095703,222.28370958768312,219.49461965793014,220.14971259990074,28111300,228.6231704711914,444,222.95509954148685
2024-11-06,221.06283569335938,224.38791581537038,219.54422098922427,220.95365355112233,54561100,228.28470687866212,445,223.11717947270188
2024-11-07,225.78741455078125,226.18444740932767,222.8990781242877,222.95862926675593,42137700,228.2072868347168,446,223.27925940391697
2024-11-08,225.51914978027344,227.20835428792034,224.9726384261151,225.72780810336752,38328800,228.1903984069824,447,223.44133933513203
2024-11-11,222.8064727783203,224.26714170400084,220.0938084143074,223.57158868270503,42005600,227.85177154541014,448,223.6034192663471
2024-11-12,222.8064727783203,224.15783943194586,221.9420008205612,223.12444853772337,40398300,227.38659286499023,449,223.76549919756218
2024-11-13,223.69082641601562,225.2111120360391,221.34580821096,222.58787261698694,48566200,227.0683624267578,450,223.92757912877724
2024-11-14,226.77114868164062,227.41701609796436,223.57158960851197,223.59146688403666,44923900,226.8857864379883,451,224.0896590599923
2024-11-15,223.5715789794922,225.4793879673537,222.84621765747355,224.96268496170848,47923700,226.40179061889648,452,224.25173899120736
2024-11-18,226.5724334716797,228.28151537171908,223.74052045447314,223.82001439888424,44633700,225.99438934326173,453,224.41381892242242
2024-11-19,226.83074951171875,228.69881907074455,225.22103903072198,225.53899960732684,36211800,225.63067398071288,454,224.5758988536375
2024-11-20,227.54620361328125,228.4702922716314,224.45594670445817,226.61216873586113,35169600,225.55583419799805,455,224.73797878485257
2024-11-21,227.0692596435547,228.6988476019872,224.27710117470866,227.42697481306035,42108300,225.46657485961913,456,224.90005871606763
2024-11-22,228.41067504882812,229.25528492407807,226.61216818417898,226.61216818417898,38168300,225.4026985168457,457,225.06213864728272
2024-11-25,231.39163208007812,231.76922452168117,228.2815130321861,229.99059491471002,90152800,225.389111328125,458,225.22421857849776
2024-11-26,233.56773376464844,234.07450576495518,231.8487208075284,231.8487208075284,45986200,225.47092971801757,459,225.38629850971284
2024-11-27,233.43853759765625,234.1937224347506,232.32565277909848,232.9814664022851,33498400,225.72345962524415,460,225.5483784409279
2024-11-29,235.8233184814453,236.3002669685808,232.48464874765904,233.31931239062584,28481400,226.30317077636718,461,225.71045837214297
2024-12-02,238.06893920898438,239.26131787624368,235.65437354492806,235.76367580720535,48137100,227.14404678344727,462,225.87253830335806
2024-12-03,241.1095428466797,241.21884512379424,237.38334952948236,238.2875760799829,38861000,228.1816177368164,463,226.0346182345731
2024-12-04,241.4672393798828,242.5602620666903,239.71841824290905,241.32812877991805,44383900,229.16560821533204,464,226.19669816578818
2024-12-05,241.49703979492188,242.9875169579372,240.59282850575005,242.44102079436578,40033900,230.18731842041015,465,226.35877809700324
2024-12-06,241.29832458496094,243.0769692456264,240.5431549096241,241.36788746709487,36870600,230.96286392211914,466,226.5208580282183
2024-12-09,245.18350219726562,245.67039687977774,240.21524480725012,240.29473874492055,44649200,231.94608154296876,467,226.6829379594334
2024-12-10,246.197021484375,246.63423054379348,243.78244060146582,245.32260336553807,36914800,233.1156089782715,468,226.84501789064842
2024-12-11,244.9251708984375,249.20780656351602,244.69662013013263,246.3858398593606,45205800,234.22154388427734,469,227.0070978218635
2024-12-12,246.38583374023438,247.1608807008323,244.12029436088807,245.32261935264157,32777500,235.35629425048828,470,227.16917775307857
2024-12-13,246.55474853515625,247.70737273801882,244.67674782957272,246.24671899982582,33155300,236.34547424316406,471,227.33125768429363
2024-12-16,249.44625854492188,249.78411156803347,246.07778066556844,246.41563368868003,51694800,237.63920822143555,472,227.49333761550872
2024-12-17,251.8707733154297,252.21855739876366,248.19426586582333,248.49236434269267,51356400,238.90412521362305,473,227.65541754672375
2024-12-18,246.47525024414062,252.66569465886903,246.16722071424974,250.559158393614,56774100,239.88635025024413,474,227.81749747793884
2024-12-19,248.20420837402344,250.4001849209636,245.52135228225407,245.92875304737495,60882300,240.91925048828125,475,227.9795774091539
2024-12-20,252.87435913085938,253.3811159043778,244.13022347118752,246.46529524609687,147495300,242.2095054626465,476,228.14165734036897
2024-12-23,253.6494140625,254.02699130961165,251.84096111600803,253.15258832932108,40858800,243.47144241333007,477,228.30373727158405
2024-12-24,256.5608215332031,256.5707374276886,253.66927695641888,253.868019379837,23234700,244.72990188598632,478,228.46581720279912
2024-12-26,257.3755798339844,258.44874034869076,255.99442012888886,256.55086249805703,27237100,245.92029418945313,479,228.62789713401418
2024-12-27,253.96739196777344,257.05766400729357,251.45345479939442,256.19316170058187,42355300,246.94673690795898,480,228.78997706522924
2024-12-30,250.59890747070312,251.890657464443,249.15811581542044,250.6287158030117,35557500,247.68551635742188,481,228.9520569964443
2024-12-31,248.83021545410156,251.6720594492945,247.84649497663966,250.83739579916153,39480700,248.22358016967775,482,229.1141369276594
